id;ficha;especie;nombre.especie;fecha_orig;fecha;anio;mes;estacion;lugar_orig;muni_orig;id_lugar;lugar;fmt_lugar;muni;codmun;causa_orig;causa;muerte;observa;lesion;cuerpo;estado
1900;14782 - actual;Caretta caretta;Tortuga Boba;30/10/2021;30/10/2021;2021;Octubre;Otoño;LA JACA - ARICO;ARICO;176;La Jaca - Arico;La Jaca, Arico, Santa Cruz de Tenerife, Islas Canarias;Arico;38005;Indeterminado;Indeterminado;No;Gran estado descomposición y falta la cabeza. Gesplan.;NA;Cabeza;NA
1897;14741 - actual;Caretta caretta;Tortuga Boba;15/10/2021;15/10/2021;2021;Octubre;Otoño;PUERTO COLÓN - ADEJE;ADEJE;431;Puerto Colon - Adeje;Centro Comercial Puerto Colón;Adeje;38001;Indeterminado;Indeterminado;No;Anzuelo en el esófago. 7,1 kg.;NA;NA;NA
1898;14742 - actual;Caretta caretta;Tortuga Boba;15/10/2021;15/10/2021;2021;Octubre;Otoño;PUERTO COLÓN - ADEJE;ADEJE;431;Puerto Colon - Adeje;Centro Comercial Puerto Colón;Adeje;38001;Indeterminado;Indeterminado;No;Recogida en alta mar. Peso= 2,150 kg.;NA;NA;NA
1894;14717 - actual;Caretta caretta;Tortuga Boba;09/10/2021;09/10/2021;2021;Octubre;Otoño;PLAYA SAN JUAN - GUÍA DE ISORA;GUÍA DE ISORA;375;Playa San Juan - Guia De Isora;Playa de San Juan, Guía de Isora, Santa Cruz de Tenerife, Islas Canarias;Guía de Isora;38019;Indeterminado;Indeterminado;No;En avanzado estado de descomposición.;NA;NA;NA
1892;14635 - actual;Caretta caretta;Tortuga Boba;13/09/2021;13/09/2021;2021;Septiembre;Otoño;PUERTO COLÓN - ADEJE;ADEJE;431;Puerto Colon - Adeje;Centro Comercial Puerto Colón;Adeje;38001;Indeterminado;Indeterminado;No;Nada bien, se hunde. Estaba con percebes.;NA;NA;NA
1889;14590 - actual;Caretta caretta;Tortuga Boba;02/09/2021;02/09/2021;2021;Septiembre;Otoño;GÜIMAR - GÜIMAR;GÜÍMAR;152;Guimar - Guimar;Güímar, Santa Cruz de Tenerife, Islas Canarias;Güímar;38020;Indeterminado;Indeterminado;No;Sin microchip.;NA;NA;NA
1888;14587 - actual;Caretta caretta;Tortuga Boba;01/09/2021;01/09/2021;2021;Septiembre;Otoño;PUERTO COLÓN - ADEJE;ADEJE;431;Puerto Colon - Adeje;Centro Comercial Puerto Colón;Adeje;38001;Indeterminado;Indeterminado;No;Sin microchip. Descomposición avanzada.;NA;NA;NA
1885;14559 - actual;Caretta caretta;Tortuga Boba;23/08/2021;23/08/2021;2021;Agosto;Verano;LAS AMERICAS - ADEJE;ADEJE;194;Las Americas - Adeje;Parque Las Américas, 38660, Adeje, Santa Cruz de Tenerife, Islas Canarias;Adeje;38001;Indeterminado;Indeterminado;No;Sin microchip.;NA;NA;NA
1883;14545 - actual;Caretta caretta;Tortuga Boba;18/08/2021;18/08/2021;2021;Agosto;Verano;PUERTO COLÓN - ADEJE;ADEJE;431;Puerto Colon - Adeje;Centro Comercial Puerto Colón;Adeje;38001;Indeterminado;Indeterminado;No;Encontrada a 2 millas de Puerto Colón. Reuperada en 08/08/2019.;NA;NA;NA
1879;14530 - actual;Caretta caretta;Tortuga Boba;15/08/2021;15/08/2021;2021;Agosto;Verano;ARONA - ARONA;ARONA;31;Arona - Arona;Arona, Santa Cruz de Tenerife, Islas Canarias;Arona;38006;Indeterminado;Indeterminado;No;Sin microchip. Las Ganchas-Punta Rasca, 3,5 millas. Rotura en el caparazón.;NA;Caparazón;NA
1878;14511 - actual;Caretta caretta;Tortuga Boba;09/08/2021;09/08/2021;2021;Agosto;Verano;PUERTO COLÓN - ADEJE;ADEJE;431;Puerto Colon - Adeje;Centro Comercial Puerto Colón;Adeje;38001;Indeterminado;Indeterminado;No;Percebes en el caparazón.;NA;Caparazón;NA
1876;14491 - actual;Caretta caretta;Tortuga Boba;06/08/2021;06/08/2021;2021;Agosto;Verano;PUERTO COLÓN - ADEJE;ADEJE;431;Puerto Colon - Adeje;Centro Comercial Puerto Colón;Adeje;38001;Indeterminado;Indeterminado;No;Flota de la parte trasera, llena de migo.;NA;NA;NA
1874;14474 - actual;Caretta caretta;Tortuga Boba;04/08/2021;04/08/2021;2021;Agosto;Verano;GRANADILLA - GRANADILLA;GRANADILLA;146;Granadilla - Granadilla;Granadilla, Santa Cruz de Tenerife, Islas Canarias;Granadilla de Abona;38017;Indeterminado;Indeterminado;No;Le recoge servicio de limpieza del Ayuntamiento de Granadilla.;NA;NA;NA
1873;14460 - actual;Caretta caretta;Tortuga Boba;01/08/2021;01/08/2021;2021;Agosto;Verano;PUERTO COLÓN - ADEJE;ADEJE;431;Puerto Colon - Adeje;Centro Comercial Puerto Colón;Adeje;38001;Indeterminado;Indeterminado;No;NA;NA;NA;NA
1872;14457 - actual;Caretta caretta;Tortuga Boba;31/07/2021;31/07/2021;2021;Julio;Verano;PUERTO COLÓN - ADEJE;ADEJE;431;Puerto Colon - Adeje;Centro Comercial Puerto Colón;Adeje;38001;Indeterminado;Indeterminado;No;NA;NA;NA;NA
1868;14388 - actual;Caretta caretta;Tortuga Boba;20/07/2021;20/07/2021;2021;Julio;Verano;PUERTO COLÓN - ADEJE;ADEJE;431;Puerto Colon - Adeje;Centro Comercial Puerto Colón;Adeje;38001;Indeterminado;Indeterminado;No;NA;NA;NA;NA
1865;14367 - actual;Caretta caretta;Tortuga Boba;17/07/2021;17/07/2021;2021;Julio;Verano;PUERTO COLÓN - ADEJE;ADEJE;431;Puerto Colon - Adeje;Centro Comercial Puerto Colón;Adeje;38001;Indeterminado;Indeterminado;No;Encontrada en alta mar flotando.;NA;NA;NA
1866;14368 - actual;Caretta caretta;Tortuga Boba;17/07/2021;17/07/2021;2021;Julio;Verano;EL MÉDANO - GRANADILLA;GRANADILLA;101;El Medano - Granadilla;El Médano, Granadilla, Santa Cruz de Tenerife, Islas Canarias;Granadilla de Abona;38017;Indeterminado;Indeterminado;No;Encontrada en estado de descomposición.;NA;NA;NA
1867;14370 - actual;Caretta caretta;Tortuga Boba;17/07/2021;17/07/2021;2021;Julio;Verano;GÜIMAR - GÜIMAR;GÜÍMAR;152;Guimar - Guimar;Güímar, Santa Cruz de Tenerife, Islas Canarias;Güímar;38020;Indeterminado;Indeterminado;No;Sin microchip. Totalmente descompuesta, le falta la parte trasera del caparazón.;NA;Caparazón;NA
1862;14313 - actual;Caretta caretta;Tortuga Boba;09/07/2021;09/07/2021;2021;Julio;Verano;ARICO - ARICO;ARICO;29;Arico - Arico;Arico, Santa Cruz de Tenerife, Islas Canarias;Arico;38005;Indeterminado;Indeterminado;No;Gran estado de descomposición.;NA;NA;NA
1861;14266 - actual;Caretta caretta;Tortuga Boba;01/07/2021;01/07/2021;2021;Julio;Verano;PLAYA FAÑABE - ADEJE;ADEJE;343;Playa Fañabe - Adeje;Playa Fañabé, Adeje, Santa Cruz de Tenerife, Islas Canarias;Adeje;38001;Indeterminado;Indeterminado;No;Descomposición avanzada.;NA;NA;NA
1860;14257 - actual;Caretta caretta;Tortuga Boba;30/06/2021;30/06/2021;2021;Junio;Verano;ADEJE - ADEJE;ADEJE;10;Adeje - Adeje;Adeje, Santa Cruz de Tenerife, Islas Canarias;Adeje;38001;Indeterminado;Indeterminado;No;Avanzada descomposición, encontrada en Playa del Duque.;NA;NA;NA
1856;14222 - actual;Caretta caretta;Tortuga Boba;26/06/2021;26/06/2021;2021;Junio;Verano;ADEJE - ADEJE;ADEJE;10;Adeje - Adeje;Adeje, Santa Cruz de Tenerife, Islas Canarias;Adeje;38001;Indeterminado;Indeterminado;No;NA;NA;NA;NA
1853;14198 - actual;Caretta caretta;Tortuga Boba;23/06/2021;23/06/2021;2021;Junio;Verano;GÜIMAR - GÜIMAR;GÜÍMAR;152;Guimar - Guimar;Güímar, Santa Cruz de Tenerife, Islas Canarias;Güímar;38020;Indeterminado;Indeterminado;No;Peso: 4,75kg. L.R.: 31. L.C.: 33. A.R.: 29,5. A.C.: 32.;NA;NA;NA
1852;14184 - actual;Caretta caretta;Tortuga Boba;21/06/2021;21/06/2021;2021;Junio;Verano;PUERTO COLÓN - ADEJE;ADEJE;431;Puerto Colon - Adeje;Centro Comercial Puerto Colón;Adeje;38001;Indeterminado;Indeterminado;No;Peso: 3kg. L.R.: 22. L.C.: 24. A.R.:19. A.C.: 20,50.;NA;NA;NA
1851;14127 - actual;Caretta caretta;Tortuga Boba;14/06/2021;14/06/2021;2021;Junio;Verano;LOS GIGANTES - SANTIAGO DEL TEIDE;SANTIAGO DEL TEIDE;228;Los Gigantes - Santiago Del Teide;Los Gigantes;Santiago del Teide;38040;Indeterminado;Indeterminado;No;Se lleva al PIRS. peso: 3,818. L.R: 28. L.C: 31. A.R: 27. A.C: 30.;NA;NA;NA
1845;13881 - actual;Caretta caretta;Tortuga Boba;13/05/2021;13/05/2021;2021;Mayo;Primavera;Playa de Lima - Arafo;ARAFO;321;Playa De Lima - Arafo;Playa de Lima, Arafo, Santa Cruz de Tenerife, Islas Canarias;Arafo;38004;Indeterminado;Indeterminado;No;Sin microchip. Sin aletas delanteras, moderada descomposición.;NA;Aleta;NA
1844;13800 - actual;Caretta caretta;Tortuga Boba;01/05/2021;01/05/2021;2021;Mayo;Primavera;LOS CRISTIANOS - ARONA;ARONA;221;Los Cristianos - Arona;Los Cristianos, Arona, Santa Cruz de Tenerife, Islas Canarias;Arona;38006;Indeterminado;Indeterminado;No;gran estado de descomposición;NA;NA;NA
1836;13690 - actual;Caretta caretta;Tortuga Boba;09/04/2021;09/04/2021;2021;Abril;Primavera;Puerto de Granadilla - Granadilla;GRANADILLA;438;Puerto De Granadilla - Granadilla;Granadilla, Santa Cruz de Tenerife, Islas Canarias;Granadilla de Abona;38017;Indeterminado;Indeterminado;No;Muy descompuesta;NA;NA;NA
1835;13670 - actual;Caretta caretta;Tortuga Boba;05/04/2021;05/04/2021;2021;Abril;Primavera;PLAYA SAN JUAN - GUÍA DE ISORA;GUÍA DE ISORA;375;Playa San Juan - Guia De Isora;Playa de San Juan, Guía de Isora, Santa Cruz de Tenerife, Islas Canarias;Guía de Isora;38019;Indeterminado;Indeterminado;No;Posible anzuelo tragado, engancharon pescadores con caña y cortaron el nailon. ..Operada, se extrajeron cuatro anzuelos pequeños. con microchip;NA;NA;NA
1832;13655 - actual;Caretta caretta;Tortuga Boba;01/04/2021;01/04/2021;2021;Abril;Primavera;PUERTO COLÓN - ADEJE;ADEJE;431;Puerto Colon - Adeje;Centro Comercial Puerto Colón;Adeje;38001;Indeterminado;Indeterminado;No;REcogida muerta por la embarcación del Gobierno de Canarias, Grande sin motivo aparente de la muerte;NA;NA;Muerta
1829;13634 - actual;Caretta caretta;Tortuga Boba;27/03/2021;27/03/2021;2021;Marzo;Primavera;PALM-MAR - ARONA;ARONA;289;Palm-mar - Arona;El Palm Mar;Arona;38006;Indeterminado;Indeterminado;No;Descompuesta, Fractura caparazón por el lado derecho longitudinal, peso entre 70-80 kg;Fracturas;Caparazón;NA
1830;13635 - actual;Caretta caretta;Tortuga Boba;27/03/2021;27/03/2021;2021;Marzo;Primavera;LAS ERAS - FASNIA;FASNIA;199;Las Eras - Fasnia;Las Eras, Fasnia, Santa Cruz de Tenerife, Islas Canarias;Fasnia;38012;Indeterminado;Indeterminado;No;momificada;NA;NA;NA
1831;13636 - actual;Caretta caretta;Tortuga Boba;27/03/2021;27/03/2021;2021;Marzo;Primavera;LAS ERAS - FASNIA;FASNIA;199;Las Eras - Fasnia;Las Eras, Fasnia, Santa Cruz de Tenerife, Islas Canarias;Fasnia;38012;Indeterminado;Indeterminado;No;momificada;NA;NA;NA
1828;13633 - actual;Caretta caretta;Tortuga Boba;22/03/2021;22/03/2021;2021;Marzo;Primavera;PALM-MAR - ARONA;ARONA;289;Palm-mar - Arona;El Palm Mar;Arona;38006;Indeterminado;Indeterminado;No;Fractura transversal del caparazón, descompuesta, peso aproximado 60-70 kg. se lleva al PIRS;Fracturas;Caparazón;NA
1823;13501 - actual;Caretta caretta;Tortuga Boba;17/02/2021;17/02/2021;2021;Febrero;Invierno;EL PORIS - ARICO;ARICO;109;El Poris - Arico;Carretera al Porís, 38588, Arico, Santa Cruz de Tenerife, Islas Canarias;Arico;38005;Indeterminado;Indeterminado;No;Muy flaca;NA;NA;Flaca
1901;4936 - 1998-2010;Dermochelys coriacea;Tortuga Laúd;06/05/2005;06/05/2005;2005;Mayo;Primavera;Los Cristianos;NA;220;Los Cristianos;Los Cristianos, Arona, Santa Cruz de Tenerife, Islas Canarias;Arona;38006;Indeterminado;Indeterminado;No;200 Kg.;NA;NA;NA
1903;7184 - 1998-2010;Dermochelys coriacea;Tortuga Laúd;11/01/2008;11/01/2008;2008;Enero;Invierno;Charco La Araña;NA;58;Charco La Araña;Calle La Araña, 38107, Santa Cruz de Tenerife, Islas Canarias;Santa Cruz de Tenerife;38038;Indeterminado;Indeterminado;No;380 Kg. Medidas: LR 1,55 mt .  A.R. 1 mt;NA;NA;NA
1904;3226 - 1998-2010;Dermochelys coriacea;Tortuga Laúd;06/03/2003;06/03/2003;2003;Marzo;Primavera;Caleta de Interian;NA;46;Caleta De Interian;Caleta de Interian, Garachico, Santa Cruz de Tenerife, Islas Canarias;Garachico;38015;Indeterminado;Indeterminado;No;Putrefacta. LR 150cm. De cabeza a cola 190cm;NA;Cabeza;Putrefacta
1905;954 - actual;Dermochelys coriacea;Tortuga Laúd;24/02/2012;24/02/2012;2012;Febrero;Invierno;Playa de Antequera;SANTA CRUZ DE TENERIFE;304;Playa De Antequera;Calle Antequera, 38109, El Rosario, Santa Cruz de Tenerife, Islas Canarias;Rosario, El;38032;Indeterminado;Indeterminado;No;flotando a la deriva en la Playa de Antequera, remolcada a San Andrés por un pesquero y trasladada al PIRS (Arico).;NA;NA;NA
1934;2654 - actual;Chelonia mydas;Tortuga Verde;27/10/2013;27/10/2013;2013;Octubre;Otoño;El Médano;GRANADILLA DE ABONA;100;El Medano;El Médano, Granadilla de Abona, Santa Cruz de Tenerife, Islas Canarias;Granadilla de Abona;38017;Indeterminado;Indeterminado;No;Caparazón deformado. Sin microchip;NA;Caparazón;NA
1947;808 - actual;Chelonia mydas;Tortuga Verde;07/12/2011;07/12/2011;2011;Diciembre;Invierno;PUERTO COLON;ADEJE;424;Puerto Colon;Puerto, Tazacorte, Santa Cruz de Tenerife, Islas Canarias;Adeje;38001;Indeterminado;Indeterminado;No;Aparentemente sin sintomas e causa de muerte;NA;NA;Muerta
1955;10192 - actual;Chelonia mydas;Tortuga Verde;31/07/2018;31/07/2018;2018;Julio;Verano;LAS ERAS - FASNIA;FASNIA;199;Las Eras - Fasnia;Las Eras, Fasnia, Santa Cruz de Tenerife, Islas Canarias;Fasnia;38012;Indeterminado;Indeterminado;No;.  Al realizar la necropsia se observaron las lesiones. Informe recuperación.  Es la 9554, Agujero en la nuca. Se lleva al PIRS;NA;NA;NA
1962;12606 - actual;Chelonia mydas;Tortuga Verde;20/06/2020;20/06/2020;2020;Junio;Verano;ADEJE - ADEJE;ADEJE;10;Adeje - Adeje;Adeje, Santa Cruz de Tenerife, Islas Canarias;Adeje;38001;Indeterminado;Indeterminado;No;NA;NA;NA;NA
